Time	GnRH	FSH	LH	Foll	CL	P4	E2	Inh	PGF	IOF
20.03338898163606	0.013348025113532976	0.5952065239724049	0.00030300263877855265	0.7700157208382213	0.016643503448563458	0.048095037982485135	0.48456535426838965	0.4489617559540979	0.11762234773518584	0.2271713748628445
20.13355592654424	0.02127769079438942	0.5649891628366205	0.0008134557508491251	0.8118707933663799	0.016647943156713932	0.04651035516544672	0.5280176724876641	0.48282732785671184	0.11350193408381512	0.22233134069900076
20.23372287145242	0.03306074277851326	0.535766771581019	0.0020748969960209364	0.8512860220099383	0.016653378082024092	0.045008327248884344	0.5724081046420858	0.5180407999138539	0.10952585927552239	0.21759442661671882
20.3338898163606	0.05003927873941662	0.5076891095061227	0.005018153875984066	0.888208094645182	0.01666169087101679	0.04358474916700564	0.6174303920838307	0.5543968812042773	0.10568906744279714	0.21295843557547176
20.43405676126878	0.07376133928568332	0.4808322924095925	0.011491433728368916	0.9226272109763882	0.01668336782620789	0.04223591600805705	0.6627967305618476	0.5916958476458282	0.10198667979269517	0.20842121734411181
20.534223706176963	0.10590111443806435	0.4552236941173136	0.0248861102062939	0.9545390531360893	0.016768896776186277	0.04095974020160994	0.7082391309352721	0.6297450652685421	0.0984139883983489	0.20398066750356592
20.63439065108514	0.14813370160994918	0.4308591639183947	0.05089073405463441	0.9838327958660181	0.017131426038323825	0.03976056066251143	0.7535040857819226	0.668356185456388	0.09496645021698175	0.1996347264707819
20.734557595993323	0.20196809165305832	0.40771464104605926	0.09804893822811966	1.0099445863816106	0.01855252091190711	0.03866699270563994	0.7983270617327826	0.7073291405876871	0.09163968133407012	0.19538137854347234
20.834724540901504	0.26853640393737416	0.3857538935762267	0.1773360385037189	1.0309598522024783	0.02345013485695909	0.03778754810395067	0.8423507406986984	0.7463991336846241	0.08842945145093192	0.19121865096522403
20.934891485809683	0.3483045545048845	0.36493365839575476	0.2992383613645036	1.0420675609840586	0.037726834057854715	0.0374459856029523	0.884926122906355	0.7851058959003324	0.08533167867091287	0.18714461301076943
21.035058430717864	0.44062819782234053	0.3452070498855586	0.46607030202272576	1.035193728253199	0.07122077833091399	0.038391887114427606	0.9248061430090115	0.8225886651491796	0.08234242473264898	0.183157375096245
21.135225375626042	0.5431735107118246	0.3265257419850211	0.6589801963959211	1.0039716416342066	0.13178637230795717	0.041866567984710376	0.960061374247886	0.857517968432679	0.0794578912250187	0.17925508801714604
21.235392320534224	0.651573997220005	0.3088412070002378	0.8293854324347852	0.9511901620960289	0.21627888588914843	0.04920015205306872	0.9886902223223133	0.8884766368548968	0.07667441912878434	0.17543594327310258
21.335559265442406	0.7597948207549723	0.2921053464668973	0.9170007069868082	0.8873471951839585	0.3117743513191753	0.06117421349137829	1.0095395218009324	0.914557933283865	0.07398850101611272	0.1716981770958013
21.435726210350584	0.8611003112650997	0.2762709130255129	0.8941730324895231	0.8224848180411382	0.4044339004873308	0.07775629362982969	1.022599787764149	0.9355787465980996	0.07139683601460614	0.16804007436201357
21.535893155258766	0.9491568877315938	0.26129190812473513	0.7865650689092778	0.761150958288899	0.4844326580253322	0.0982565359015603	1.0285893000876913	0.951835889217434	0.06889649922492881	0.1644599560584987
21.636060100166944	1.0189833140373723	0.2471239364865628	0.6443563870806759	0.7028885489504901	0.5466621096738359	0.12161143700458006	1.028344697357438	0.963725716453824	0.06648533339136528	0.16095615778937972
21.736227045075125	1.0675980303117878	0.23372445904384306	0.5067617632456319	0.6474437818156079	0.5906583524348189	0.14666162708475647	1.0225647455420823	0.9715784483706404	0.06416262283275687	0.15752703236636503
21.836393989983307	1.094259379537817	0.2210528993094196	0.391795681439058	0.5967190652042119	0.6196682463883093	0.1723937194755241	1.0119978131013607	0.9757757292992411	0.061929947059963096	0.1541709680103597
21.936560934891485	1.1002063786236473	0.20907063800808248	0.3025812473419399	0.5516729834940156	0.6382987176369642	0.19807520175095128	0.99750043067489	0.9767896540860002	0.05979197579837692	0.1508863961313897
22.036727879799667	1.0880003474762951	0.1977409772152576	0.23560431933929848	0.5116782140251386	0.6504965899891082	0.22325276880245354	0.9798769725071028	0.9750803656217629	0.05775700416825655	0.14767178896297312
22.13689482470785	1.060809414003227	0.18702910088189864	0.18573939631969158	0.4756745643422433	0.6589260066997547	0.24767840496908672	0.9597850299489076	0.9710324478439184	0.05583716049498523	0.14452565535158618
22.237061769616027	1.0218817558480324	0.17690202556536602	0.14836437135393415	0.44279179382804434	0.6651850017755524	0.27123221786123575	0.9377402492169633	0.9649540541323258	0.05404831215861166	0.14144653772640275
